filename-1,filename-2,similarity,title-1,year-1,month-1,day-1,title-2,year-2,month-2,day-2
2023-10-22_2929.txt,2023-12-04_1939.txt,0.7109536247185563,"Israel-Hamas war: List of key events, day 16",2023,10,22,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-28_2047.txt,2023-12-04_1939.txt,0.864189648224497,"Israel-Hamas war: List of key events, day 53",2023,11,28,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-23_2145.txt,2023-12-04_1939.txt,0.8602603249200639,"Israel-Hamas war: List of key events, day 48",2023,11,23,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-25_2866.txt,2023-12-04_1939.txt,0.7272479638356882,"Israel-Hamas war: List of key events, day 19",2023,10,25,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-24_2124.txt,2023-12-04_1939.txt,0.8125097878595868,"Israel-Hamas war: List of key events, day 49",2023,11,24,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-27_2810.txt,2023-12-04_1939.txt,0.7255346050009696,"Israel-Hamas war: List of key events, day 21",2023,10,27,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-28_2776.txt,2023-12-04_1939.txt,0.7190620308116569,"Israel-Hamas war: List of key events, day 22",2023,10,28,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-19_3010.txt,2023-12-04_1939.txt,0.7807610069878551,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-09_2469.txt,2023-12-04_1939.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-23_2913.txt,2023-12-04_1939.txt,0.7095943177910248,"Israel-Hamas war: List of key events, day 17",2023,10,23,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-14_3134.txt,2023-12-04_1939.txt,0.7742801793981631,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-30_2733.txt,2023-12-04_1939.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-20_2218.txt,2023-12-04_1939.txt,0.773147072022982,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-13_2373.txt,2023-12-04_1939.txt,0.7791226789175026,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-22_2173.txt,2023-12-04_1939.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 47",2023,11,22,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-16_2301.txt,2023-12-04_1939.txt,0.7719443301393293,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-21_2192.txt,2023-12-04_1939.txt,0.7753509466568076,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-10_3253.txt,2023-12-04_1939.txt,0.7055156435314449,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023,10,10,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-14_2349.txt,2023-12-04_1939.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-12_2389.txt,2023-12-04_1939.txt,0.7662358998078187,"Israel-Hamas war: List of key events, day 37",2023,11,12,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-24_2887.txt,2023-12-04_1939.txt,0.7098779020844997,"Israel-Hamas war: List of key events, day 18",2023,10,24,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-18_3040.txt,2023-12-04_1939.txt,0.7261172478405893,"Israel-Hamas war: List of key events, day 12",2023,10,18,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-31_2703.txt,2023-12-04_1939.txt,0.720656117190346,"Israel-Hamas war: List of key events, day 25",2023,10,31,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-10-26_2839.txt,2023-12-04_1939.txt,0.7179277834577735,"Israel-Hamas war: List of key events, day 20",2023,10,26,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-10_2439.txt,2023-12-04_1939.txt,0.7168604503905909,"Israel-Hamas war: List of key events, day 35",2023,11,10,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-11-15_2325.txt,2023-12-04_1939.txt,0.7186505689819567,"Israel-Hamas war: List of key events, day 40",2023,11,15,"Israel-Hamas war: List of key events, day 59",2023,12,4
2023-12-01_1993.txt,2023-12-03_1954.txt,1.0000000000000004,"Israel-Hamas war: List of key events, day 56",2023,12,1,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-03_2619.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-01_2677.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-08_2496.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-02_2642.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-05_2567.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-07_2521.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-04_2588.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-06_2547.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-13_3166.txt,2023-12-03_1954.txt,0.7358889709770678,"Israel-Hamas war: List of key events, day 7",2023,10,13,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-30_2007.txt,2023-12-03_1954.txt,0.9384609359182496,"Israel-Hamas war: List of key events, day 55",2023,11,30,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-20_2978.txt,2023-12-03_1954.txt,0.7200338360039531,"Israel-Hamas war: List of key events, day 14",2023,10,20,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-16_3104.txt,2023-12-03_1954.txt,0.7152208445361109,"Israel-Hamas war: List of key events, day 10",2023,10,16,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-27_2068.txt,2023-12-03_1954.txt,0.8693097234114189,"Israel-Hamas war: List of key events, day 52",2023,11,27,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-25_2097.txt,2023-12-03_1954.txt,0.866412503833609,"Israel-Hamas war: List of key events, day 50",2023,11,25,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-22_2929.txt,2023-12-03_1954.txt,0.7109536247185563,"Israel-Hamas war: List of key events, day 16",2023,10,22,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-28_2047.txt,2023-12-03_1954.txt,0.864189648224497,"Israel-Hamas war: List of key events, day 53",2023,11,28,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-23_2145.txt,2023-12-03_1954.txt,0.8602603249200639,"Israel-Hamas war: List of key events, day 48",2023,11,23,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-25_2866.txt,2023-12-03_1954.txt,0.7272479638356882,"Israel-Hamas war: List of key events, day 19",2023,10,25,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-24_2124.txt,2023-12-03_1954.txt,0.8125097878595868,"Israel-Hamas war: List of key events, day 49",2023,11,24,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-27_2810.txt,2023-12-03_1954.txt,0.7255346050009696,"Israel-Hamas war: List of key events, day 21",2023,10,27,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-28_2776.txt,2023-12-03_1954.txt,0.7190620308116569,"Israel-Hamas war: List of key events, day 22",2023,10,28,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-19_3010.txt,2023-12-03_1954.txt,0.7807610069878551,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-09_2469.txt,2023-12-03_1954.txt,0.7971563955686475,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-23_2913.txt,2023-12-03_1954.txt,0.7095943177910248,"Israel-Hamas war: List of key events, day 17",2023,10,23,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-14_3134.txt,2023-12-03_1954.txt,0.7742801793981631,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-30_2733.txt,2023-12-03_1954.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-20_2218.txt,2023-12-03_1954.txt,0.773147072022982,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-13_2373.txt,2023-12-03_1954.txt,0.7791226789175026,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-22_2173.txt,2023-12-03_1954.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 47",2023,11,22,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-16_2301.txt,2023-12-03_1954.txt,0.7719443301393293,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-21_2192.txt,2023-12-03_1954.txt,0.7753509466568076,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-10_3253.txt,2023-12-03_1954.txt,0.7055156435314449,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023,10,10,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-14_2349.txt,2023-12-03_1954.txt,0.7706633167159117,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-12_2389.txt,2023-12-03_1954.txt,0.7662358998078187,"Israel-Hamas war: List of key events, day 37",2023,11,12,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-24_2887.txt,2023-12-03_1954.txt,0.7098779020844997,"Israel-Hamas war: List of key events, day 18",2023,10,24,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-18_3040.txt,2023-12-03_1954.txt,0.7261172478405893,"Israel-Hamas war: List of key events, day 12",2023,10,18,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-31_2703.txt,2023-12-03_1954.txt,0.720656117190346,"Israel-Hamas war: List of key events, day 25",2023,10,31,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-10-26_2839.txt,2023-12-03_1954.txt,0.7179277834577735,"Israel-Hamas war: List of key events, day 20",2023,10,26,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-10_2439.txt,2023-12-03_1954.txt,0.7168604503905909,"Israel-Hamas war: List of key events, day 35",2023,11,10,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-11-15_2325.txt,2023-12-03_1954.txt,0.7186505689819567,"Israel-Hamas war: List of key events, day 40",2023,11,15,"Israel-Hamas war: List of key events, day 58",2023,12,3
2023-12-01_1993.txt,2023-12-06_1903.txt,0.7690572984127824,"Israel-Hamas war: List of key events, day 56",2023,12,1,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-12-03_1954.txt,2023-12-06_1903.txt,0.7690572984127824,"Israel-Hamas war: List of key events, day 58",2023,12,3,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-03_2619.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-01_2677.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-08_2496.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-02_2642.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-05_2567.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-07_2521.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-04_2588.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-06_2547.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-12-05_1926.txt,2023-12-06_1903.txt,0.7593161249462809,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-30_2007.txt,2023-12-06_1903.txt,0.7037791150819953,"Israel-Hamas war: List of key events, day 55",2023,11,30,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-10-19_3010.txt,2023-12-06_1903.txt,0.7107099159681051,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-09_2469.txt,2023-12-06_1903.txt,0.7256342848034208,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-10-14_3134.txt,2023-12-06_1903.txt,0.7048105583023792,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-10-30_2733.txt,2023-12-06_1903.txt,0.7015182061613724,"Israel-Hamas war: List of key events, day 24",2023,10,30,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-20_2218.txt,2023-12-06_1903.txt,0.7037791150819953,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-13_2373.txt,2023-12-06_1903.txt,0.7092185812385436,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-22_2173.txt,2023-12-06_1903.txt,0.7015182061613724,"Israel-Hamas war: List of key events, day 47",2023,11,22,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-16_2301.txt,2023-12-06_1903.txt,0.702684285069467,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-21_2192.txt,2023-12-06_1903.txt,0.7057852546583723,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-11-14_2349.txt,2023-12-06_1903.txt,0.7015182061613724,"Israel-Hamas war: List of key events, day 39",2023,11,14,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-12-04_1939.txt,2023-12-06_1903.txt,0.7690572984127824,"Israel-Hamas war: List of key events, day 59",2023,12,4,"Israel-Hamas war: List of key events, day 61",2023,12,6
2023-12-01_1993.txt,2023-12-05_1926.txt,0.7663832852276189,"Israel-Hamas war: List of key events, day 56",2023,12,1,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-12-03_1954.txt,2023-12-05_1926.txt,0.7663832852276189,"Israel-Hamas war: List of key events, day 58",2023,12,3,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-03_2619.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-01_2677.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-08_2496.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-02_2642.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-05_2567.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-07_2521.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-04_2588.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-06_2547.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-30_2007.txt,2023-12-05_1926.txt,0.701332074221638,"Israel-Hamas war: List of key events, day 55",2023,11,30,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-10-19_3010.txt,2023-12-05_1926.txt,0.708238776704428,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-09_2469.txt,2023-12-05_1926.txt,0.7231112534907013,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-10-14_3134.txt,2023-12-05_1926.txt,0.702359931112659,"Israel-Hamas war: List of key events, day 8",2023,10,14,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-20_2218.txt,2023-12-05_1926.txt,0.701332074221638,"Israel-Hamas war: List of key events, day 45",2023,11,20,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-13_2373.txt,2023-12-05_1926.txt,0.7067526273475802,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-16_2301.txt,2023-12-05_1926.txt,0.7002410509344281,"Israel-Hamas war: List of key events, day 41",2023,11,16,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-11-21_2192.txt,2023-12-05_1926.txt,0.7033312384482076,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-12-04_1939.txt,2023-12-05_1926.txt,0.7663832852276189,"Israel-Hamas war: List of key events, day 59",2023,12,4,"Israel-Hamas war: List of key events, day 60",2023,12,5
2023-12-01_1993.txt,2023-12-08_1870.txt,0.7634294617852515,"Israel-Hamas war: List of key events, day 56",2023,12,1,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-03_1954.txt,2023-12-08_1870.txt,0.7634294617852515,"Israel-Hamas war: List of key events, day 58",2023,12,3,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-03_2619.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-01_2677.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-08_2496.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-02_2642.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-05_2567.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-07_2521.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-04_2588.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-06_2547.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-07_1887.txt,2023-12-08_1870.txt,0.7492801506923904,"Israel-Hamas war: List of key events, day 62",2023,12,7,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-05_1926.txt,2023-12-08_1870.txt,0.7537595726469046,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-06_1903.txt,2023-12-08_1870.txt,0.7563895400203481,"Israel-Hamas war: List of key events, day 61",2023,12,6,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-10-19_3010.txt,2023-12-08_1870.txt,0.7055090560258229,"Israel-Hamas war: List of key events, day 13",2023,10,19,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-09_2469.txt,2023-12-08_1870.txt,0.720324210749593,"Israel-Hamas war: List of key events, day 34",2023,11,9,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-13_2373.txt,2023-12-08_1870.txt,0.7040286346420322,"Israel-Hamas war: List of key events, day 38",2023,11,13,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-11-21_2192.txt,2023-12-08_1870.txt,0.7006204325891515,"Israel-Hamas war: List of key events, day 46",2023,11,21,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-04_1939.txt,2023-12-08_1870.txt,0.7634294617852515,"Israel-Hamas war: List of key events, day 59",2023,12,4,"Israel-Hamas war: List of key events, day 63",2023,12,8
2023-12-01_1993.txt,2023-12-09_1850.txt,0.7618288434161985,"Israel-Hamas war: List of key events, day 56",2023,12,1,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-12-03_1954.txt,2023-12-09_1850.txt,0.7618288434161985,"Israel-Hamas war: List of key events, day 58",2023,12,3,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-03_2619.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 28",2023,11,3,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-01_2677.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 26",2023,11,1,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-08_2496.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 33",2023,11,8,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-02_2642.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 27",2023,11,2,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-05_2567.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 30",2023,11,5,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-07_2521.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 32",2023,11,7,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-04_2588.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 29",2023,11,4,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-11-06_2547.txt,2023-12-09_1850.txt,0.7188139675364172,"Israel-Hamas war: List of key events, day 31",2023,11,6,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-12-07_1887.txt,2023-12-09_1850.txt,0.7477091979943369,"Israel-Hamas war: List of key events, day 62",2023,12,7,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-12-05_1926.txt,2023-12-09_1850.txt,0.7521792283214356,"Israel-Hamas war: List of key events, day 60",2023,12,5,"Israel-Hamas war: List of key events, day 64",2023,12,9
2023-12-06_1903.txt,2023-12-09_1850.txt,0.7548036816633953,"Israel-Hamas war: List of key events, day 61",2023,12,6,"Israel-Hamas war: List of key events, day 64",2023,12,9
